NOTAM Text,Category
"R0616/22 NOTAMN
Q) LFXX/QRTCA/IV/BO /W /095/245/4402N00401E295
A) LFBB LFMM LFRR B) 2203240000 C) 2304192359
E) STATE UAV TRANSIT FLIGHTS SOUTH OF 47N PARALLEL - AIP SUP 037/22 
MODIFIED :
SUBJECT : TEMPORARY CREATION OF MANY RESTRICTED AND DANGER AREAS.
THESE AREAS WILL BE ACTIVATED BY NOTAM.
THIS AIP SUP IS AVBL AT WWW.SIA.AVIATION-CIVILE.GOUV.FR
MODIFICATIONS : 
CORRECTION OF ZRT BRIVE SUD AND ZRT VEZERE 1 COORDINATES
1- ZRT BRIVE SUD, READ :
444626N 0013645E 
444650N 0012849E 
443000N 0012606E 
443000N 0013345E 
444626N 0013645E
2- ZRT VEZERE 1, READ :
454125N 0013727E 
454057N 0020000E 
453320N 0021750E 
453500N 0020000E 
453644N 0013646E 
454125N 0013727E
F) FL095 G) FL245",UAV
"!FDC 3/9250 ZSU PR..AIRSPACE AGUAS CLARAS, PR..TEMPORARY FLIGHT
RESTRICTIONS WI AN AREA DEFINED AS .1NM RADIUS OF 181413N0653847W
(COY309061.9) SFC-400FT AGL ORDNANCE DISPOSAL. PURSUANT TO 14 CFR
SECTION 91.137(A)(1) TEMPORARY FLIGHT
RESTRICTIONS ARE IN EFFECT. ONLY RELIEF ACFT OPS UNDER DIRECTION OF
USA ENVIRONMENTAL INC ARE AUTH IN THE AIRSPACE. KEVIN KLEIN TEL
702-521-2407 IS IN CHARGE OF ON SCENE EMERG RESPONSE ACT. SAN JUAN
/ZSU/ CERAP TEL 787-253-8664 IS THE FAA CDN FAC.
2304131400-2304131800",TFR
!MIV 03/020 FWN AD AP 100LL FUEL NOT AVBL 2303021633-2303102359,F
!ORT 12/027 AES NAV NDB NOT MNT 2212200909-2406301500EST,NAV
"D0045/23 NOTAMR D1232/22
Q) LTBB/QFUAU/IV/NBO/A /000/999/4041N02923E005
A) LTBP B) 2301050825 C) 2303311400
E) JP-4 AND JP-8 FUEL NOT AVAILABLE.",F
!DLL 03/027 DLL NAV TACAN U/S 2303150835-2311222000EST,NAV
!CSQ 08/001 CSQ RWY 16/34 CLSD 2208150500-2305160500,GC
"B0645/23 NOTAMN
Q) WAAF/QWULW/IV/BO /W /000/004/0545S13234E020
A) WAAF B) 2303312300 C) 2305120900
D) 2300-0100 0600-0900
E) UNMANNED AERIAL VEHICLE (UAV) DRONE ACT WILL TAKE PLACE WI COORD 
AS FLW : 
AREA 1
054945.29S1324633.62E - 055035.70S1324910.50E - 055407.34S1324746.31E
 - 055344.33S1324635.49E - 055208.31S1324657.96E - 
055058.40S1324615.54E - 054945.29S1324633.62E
AREA 2
054701.62S1324719.06E - 054705.55S1324841.88E - 054909.44S1324847.72E
 - 054905.49S1324706.91E - 054701.62S1324719.06E
AREA 3
054030.19S1323857.24E - 054020.02S1324117.81E - 054251.76S1324135.03E
 - 054311.23S1323931.33E - 054205.13S1323846.75E - 
054030.19S1323857.24E
AREA 4
053515.54S1324147.65E - 053805.75S1324106.01E - 053923.87S1324159.84E
 - 053921.77S1324258.67E - 053630.44S1324326.14E - 
053504.69S1324234.50E - 053515.54S1324147.65E
AREA 5
053535.71S1321915.00E - 053632.69S1322027.10E - 053701.74S1321932.84E
 - 053733.06S1321837.56E - 053646.62S1321802.26E -
F) SFC G) 393FT AMSL",UAV
"A0320/23 NOTAMN
Q) TTZP/QFUAU/IV/NBO/A/000/999/1036N06120W005
A) TTPP
B) 2303010210 C) 2305310400
E) NO JET A1 FUEL AVBL IN THE HYDRANT SYSTEM ON THE SOUTH APN.",F
"!FDC 3/5410 IAD IAP WASHINGTON DULLES INTL, WASHINGTON, DC.
RNAV (GPS) Y RWY 19C, AMDT 3E...
LNAV MDA 900/HAT 629 ALL CATS. VISIBILITY CATS C/D 1 3/8. 
VDP 1.75 NM TO RW19C. 
CHANGE NOTE TO READ: FOR INOP ALSF-2, INCREASE LNAV CATS C/D VISIBILITY TO 1 3/8 SM. 
TEMPORARY CRANE 505FT MSL 2.84 NM N OF RWY 19C (2022-AEA-7372-OE). 
TEMPORARY CRANE 455FT MSL 2.39 NM N OF RWY 19C (2022-AEA-14105-OE). 
TEMPORARY CRANE 500 MSL 1.99 NM NW OF RWY 19C (2022-AEA-15198-OE). 
TEMPORARY CRANE 466FT MSL 2.38 NM N OF RWY 19C (2023-AEA-1517-OE).
TEMPORARY CRANE 651 MSL 2.83 NM NW OF RWY 19C (2022-AEA-17833-OE).
2303091158-2305151158EST",PRO
"!FDC 2/4055 50VA SPECIAL LG HOSPITAL, LYNCHBURG, VA. COPTER RNAV
(GPS) 28, ORIG-A...
RDO ALTIMETER UNREL EXC FOR ACFT USING APPROVED ALTERNATIVE 
METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE 
AIRWORTHINESS DIRECTIVES 2021-23-13.

2212010500-2401190506",PRO
!OME 12/199 FDV NAV NDB U/S 2212151926-2412311500EST,NAV
"C0156/23 NOTAMN
Q) RPHI/QFAHX/IV/NBO/A /000/999/1114N12502E005
A) RPVA B) 2302172030 C) 2305131230
E) AD CONCENTRATION OF BIRDS.

RMK: EXER EXTREME CTN DRG LDG/TKOF RWY 18/36.",WL
"A0307/23 NOTAMN 
Q) ORBB/QMXLC/IV/BO/A/000/999/3033N04740E005
A) ORMM
B) 2303080820
C) 2303100730
E) ALL TAXIWAYS SOUTH OF B CLSD DUE TO MAINT.",GC
!FSM 04/007 FSM NAV ILS RWY 26 U/S 2304071408-2307182000,NAV
"A4647/22 NOTAMN
Q) LFFF/QFAXX/V /BO /A /000/999/4843N00223E005
A) LFPO B) 2210130000 C) 2305172359
E) CONSTRUCTION OF THE &apos;TOUR TRIANGLE&apos; CLOSE TO &apos;PARIS ISSY LES 
MOULINEAUX&apos; - AIP SUP 226/22 :
SUBJECT : TEMPORARY MODIFICATION OF HELICOPTER ROUTE BTN LFPI AND 
IH3 (GENTILLY).
THIS AIP SUP IS AVBL AT WWW.SIA.AVIATION-CIVILE.GOUV.FR",C
AD ARR CONSTRUCTION ON AIRPORT - SEE CONSTRUCTION GRAPHIC,C
"M0209/23 NOTAMN 
Q) ZAB/QXXXX/IV/NBO/A/000/999/3251N10606W005 
A) KHMN 
B) 2302271327 
C) 2304282359 
E) AFLD OFFICIAL BUSINESS ONLY (OBO). TWY BRAVO AND TWY CHARLIE AT RWY 25 INT CLSD TO ACFT OPS, VEH OPS AND TOW OPS. USE CAUTION: CONST WORKERS AND EQPT LCTD AT THE RWY 25 TD CONDUCTING CONC AND BAK-12 REPS WIP. CONST BDRY MARKED/LOW PROFILE LGTD BARRICADES. USE CAUTION: CONST WORKERS AND EQPT LCTD AT RWY 07 APCH AND TWY GOLF N. PAVEMENT EDGE. WORK WILL BE PRIM LCTD IN THE INFIELD N. OF RWY AND TWY. CONST BDRY MARKED/LOW PROFILE LGTD BARRICADES. CONST VEHS WILL BE CROSING RWY 07/TWY GOLF AT THE POV CROS AND GOLF ARM/DE-ARM.",GC
!RDU 01/019 8NC AD AP CLSD 2301051300-2306151200,APC
"!FDC 3/8544 ZLC UT..AIRSPACE GREEN RIVER, UT..TEMPORARY FLIGHT
RESTRICTIONS WI AN AREA DEFINED AS 1NM RADIUS OF 385101N1095906W
(OAB287012.0) SFC-9000FT GAS LEAK. PURSUANT TO 14 CFR SECTION
91.137(A)(1) TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT. ONLY
RELIEF ACFT OPS UNDER DIRECTION OF GRAND COUNTY SHERIFF ARE
AUTHORIZED IN THE AIRSPACE. GRAND COUNTY SHERIFF TEL 435-260-8711 IS
IN CHARGE OF ON SCENE EMERGENCY RESPONSE ACTIVITY.
SALT LAKE CITY /ZLC/ ARTCC TEL 801-320-2560 IS THE FAA CDN FACILITY.
2304092300-2304111800",TFR
"A0523/23 NOTAMN 
Q) SCTZ/QMPLC/IV/BO/A/000/999/4126S07306W005
A) SCTE B) 2302210000 C) 2305202359
E) PRKG 7 CLSD",GC
"!FDC 3/2597 SKI PART 1 OF 2 ODP SAC CITY MUNI, SAC CITY, IA.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES ORIG...
TAKEOFF OBSTACLE NOTES: NOTE: RWY 14: TREES BEGINNING 57 FT FROM
DER, 73 FT LEFT OF CENTERLINE, UP TO 50 FT AGL/1300 FT MSL. TREES
BEGINNING 70 FT FROM DER, 12 FT RIGHT OF CENTERLINE, UP TO 50 FT
AGL/1307 FT MSL. TREES 2429 FT FROM DER, 1125 FT LEFT OF
CENTERLINE, 50 FT AGL/1304 FT MSL.
RWY 18: BUILDING 640 FT FROM DER, 631 FT RIGHT OF CENTERLINE, 23 FT
AGL/1259 FT MSL. TREE 931 FT FROM DER, 667 FT RIGHT OF CENTERLINE,
1293 FT MSL. TREES BEGINNING 1020 FT FROM DER, 657 FT RIGHT OF
CENTERLINE, UP TO 1299 FT MSL.
RWY 32: BUILDING 13 FT FROM DER, 344 FT RIGHT OF CENTERLINE, 26 FT
AGL/1276 FT MSL. BUILDING, POLE BEGINNING 71 FT FROM DER, 262 FT
RIGHT OF CENTERLINE, UP TO 31 FT AGL/1280 FT MSL. TREES BEGINNING
98 FT FROM DER, 298 FT LEFT OF CENTERLINE, UP TO 50 FT AGL/1320 FT
MSL. NAVAID, BUILDING, TREE, VEHICLE ON ROAD BEGINNING 207 FT FROM
DER, 298 FT RIGHT OF CENTERLINE, UP TO 55 FT AGL/1305 FT MSL. TREES
BEGINNING 353 FT FROM DER, 22 FT LEFT OF CENTERLINE, UP TO 50 FT
AGL/1323 FT MSL. TREES, TREE BEGINNING 609 FT FROM DER, 3 FT RIGHT
OF CENTERLINE, UP TO 50 FT AGL/1327 FT MSL.
RWY 36: TERRAIN 81 FT FROM DER, 376 FT LEFT OF CENTERLINE, 1250 FT
2303032206-2503312206EST
END PART 1 OF 2
!FDC 3/2597 SKI PART 2 OF 2 ODP SAC CITY MUNI, SAC CITY, IA.
MSL. BUILDING, GENERAL UTILITY, POLE BEGINNING 148 FT FROM DER, 333
FT LEFT OF CENTERLINE, UP TO 26 FT AGL/1276 FT MSL. NAVAID, TREE,
VEHICLE ON ROAD BEGINNING 374 FT FROM DER, 162 FT LEFT OF
CENTERLINE, UP TO 55 FT AGL/1305 FT MSL. TREE 2214 FT FROM DER,
1012 FT LEFT OF CENTERLINE, 1306 FT MSL. TREES BEGINNING 2384 FT
FROM DER, 664 FT LEFT OF CENTERLINE, UP TO 1318 FT MSL.
2303032206-2503312206EST
END PART 2 OF 2
",NAV
!IND 03/279 IND NAV ILS RWY 23L U/S 2303301200-2311132000,NAV
!SHR 03/037 SHR RWY 06/24 CLSD 2303090205-2303122359,GC
!EBG 03/026 EBG AD AP WILDLIFE ACT INCREASED DLY SS-SR 2303310049-2304301156,WL
"A0583/23 NOTAMN
Q) LDZO/QOBCE/IV/M  /A /000/999/4545N01604E005
A) LDZA B) 2303091845 C) 2306092359 EST
E) CONSTRUCTION AREA (BOX) DEFINED BY FLW COORD:
454408N 0160430E - 454408N 0160441E - 454416N 0160441E -
454416N 0160430E - 454408N 0160430E.
ELEV/HGT: 449FT AMSL/101FT AGL",C
"!FDC 3/0811 JFK VFP JOHN F KENNEDY INTL, NEW YORK, NY.
BELMONT VISUAL RWY 22L, ORIG...
PROCEDURE NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS, CRI R-068 UNUSABLE.
2301041451-2501051450EST",PRO
"A0075/23 NOTAMN
Q) DNKK/QWULW/IV/BO/AW/000/005/0509N00635E004
A) DNPO B) 2304010500 C) 2306300400
D) 0500-1600 1800-2100 2300-0400
E) UAV (DJI MAVIC 2 PRO ? DJI MATRICE 300 RTK) FLIGHT OPERATIONS WILL
TAKE PLACE WITHIN RADIUS 6KM IN AREA: 050924.38N0063510.61E OPERATED
BY ARCO WORLDWIDE SERVICES LIMITED
F) GND
G) 500FT AMSL",UAV
"C0385/23 NOTAMR C3569/22
Q) EDGG/QPDCH/I /NBO/A /000/999/4822N00750E005
A) EDTL B) 2302020755 C) 2305032359 EST
E) DUE TO NAVAID COVERAGE OF KRH DVOR/DME THE FLW CHANGES TO SID 
OCCUR:
RWY 03:
NATOR5Q TEMPO SUSPENDED.
REF AIP PAGES AD 2 EDTL 5-7-1 EFF 28 MAR 2019 AND 5-7-2 EFF 23
MAY 2019.",NAV
!VTA 12/003 VTA NAV LOC RWY 09 U/S 2212151636-2306172111EST,NAV
"L0852/23 NOTAMN
Q) EGTT/QFAHW/IV/BO /A /000/999/5328N00223W005
A) EGCB B) 2302121230 C) 2305011800
E) CONSTRUCTION WORK ON AERODROME CLOSE TO TAXIWAY DELTA AND ON 
RUNWAY 08 UNDERSHOOT. ALLCONSTRUCTION WORK IS OUTSIDE THE RUNWAY 
SAFE GUARDING AREA. FOR MORE INFORMATION CONTACTOPS ON 01619745878.",C
!JFK 03/109 JFK RWY 04L/22R CLSD 2303091500-2303091700,GC
"B0110/23 NOTAMN
Q) WIIF/QWULW/IV/BO/W/000/010/0058N10107E052
A) WIIF B) 2301230100 C) 2304220900
D) DAILY 0100 - 0900
E) UNMANNED AERIAL VEHICLE (UAV) WILL TAKE PLACE WI
AREA A
014224.22N1004247.34E - 014156.32N1005942.65E - 013856.43N1010333.93E
 - 013817.89N1011012.25E - 013248.09N1010846.59E - 
013152.41N1010616.69E - 012939.64N1010729.50E - 011810.07N1010142.57E
 - 012732.82N1004818.29E - 014224.22N1004247.34E
AREA B
013817.89N1011012.25E - 013747.91N1011811.95E - 014309.13N1012615.94E
 - 014200.60N1012950.09E - 012605.49N1012333.18E - 
012848.24N1011837.65E - 012939.64N1010729.50E - 013152.41N1010616.69E
 - 013248.09N1010846.59E -013817.89N1011012.25E 
AREA C
012939.64N1010729.50E - 012848.24N1011837.65E - 012605.49N1012333.18E
 - 010849.00N1011816.24E - 010344.90N1012133.26E - 
010410.60N1005946.93E - 011705.83N1010312.52E - 011810.07N1010142.57E
 - 012939.64N1010729.50E 
AREA D
010410.60N1005946.93E - 010344.90N1012133.26E - 005332.43N1012915.82E
 - 004120.03N1013207.14E - 003902.97N1010620.97E - 
005749.41N1005834.12E - 010410.60N1005946.93E 
RMK : UPPER TERRAIN ELEV 371FT
F) GND G) 600FT AGL",UAV
"E3477/23 NOTAMN
Q) USTV/QRTCA/IV/BO/W/000/020/6255N07611E024
A) USTV B) 2303070400 C) 2303122300
D) DAILY 0400-2300
E) AIRSPACE CLSD AS FLW:
1. WI 0.5KM EITHER SIDE OF LINE JOINING POINTS:
   625730N0770300E-625900N0765700E-625800N0765100E-625800N0764500E-
   625600N0763600E-625600N0762400E-625400N0760800E-625400N0760200E-
   625800N0755200E-625900N0753500E-625300N0752000E.
   450M AMSL-450M AMSL.
2. WI CIRCLE RADIUS 0.5KM CENTRE 625730N0770300E
   50M AMSL-450M AMSL.
F) 50M AMSL  G) 450M AMSL",GC
"A0947/23 NOTAMN
Q) EYVL/QOBCE/IV/M  /E /000/010/5624N02208E001
A) EYVL B) 2303170915 C) 2307170915 EST
E) NEW OBST, WINDMILL FARMS UNDER CONSTRUCTION AT PSN 562420N 
0220737E, DESIGNATION: TELSIAI COUNTY PIKELIAI. ELEV 957FT/HGT 
719FT, NOT LGTD",C
!FOD 02/326 EGQ AD AP FUEL NOT AVBL 2302281734-2304302359,F
"M2078/23 NOTAMN 
Q) ZAN/QXXXX/IV/NBO/A/000/999/6439N14706W005 
A) PAEI 
B) 2304090737 
C) 2304112359 
E) ROMEO/SIERRA ROWS CLOSED DUE TO SNOW ACCUMULATION.",W
"X2143/23 NOTAMN
Q) ULLL/QRTCA/IV/BO/W/000/030/6318N05923E011
A) ULLL B) 2303070400 C) 2303121500
D) 07-12 0400-1500
E) AIRSPACE CLSD AS FLW:
1. AREA: 632300N0590400E-632100N0590800E-631500N0594300E-
         631200N0594200E-632000N0590200E-632300N0590400E
   600M AMSL-900M AMSL.
2. WI CIRCLE RADIUS 0.5KM CENTRE 631200N0594200E
   SFC-900M AMSL.
F) SFC  G) 900M AMSL",GC
!SVH 01/012 SVH NAV ILS RWY 28 U/S 2301301513-2306262000EST,NAV
"A4929/22 NOTAMN
Q) EDMM/QFATT/V /BO /A /000/999/4930N01105E005
A) EDDN B) 2305050000 C) 2305182359
E) TRIGGER NOTAM - AIP SUP VFR 35/22 WEF 22 SEP 2022. CONSTRUCTION 
WORK AT NUERNBERG AIRPORT.",C
!TLH 02/039 TLH AD AP SELF SERVE FUEL NOT AVBL 2302272253-2303312300,F
!RDU 01/249 DIW NAV NDB U/S 2301201504-2307202111EST,NAV
!BZN 03/108 BZN RWY 03/21 CLSD 2303091137-2303091700,GC
"M0090/23 NOTAMR M0079/23 
Q) ZDC/QFAXX/IV/NBO/A/000/999/3502N07714W005 
A) 13NC 
B) 2303031728 
C) 2305272359 
E) AERODROME RWY 5/23 CLOSED DUE TO CONSTRUCTION CAUTION PERSONNEL AND EQUIPMENT ON AND ADJACENT TO THE RWY",C
"H3425/23 NOTAMN
Q) UUWV/QRTCA/IV/BO/W/000/030/5617N04227E018
A) UUWV B) 2303120500 C) 2303141800
D) 12-14 0500-1800
E) AIRSPACE CLSD AS FLW:
1. WI CIRCLE RADIUS 0.5KM CENTRE 561226N0421827E
   SFC-700M AMSL.
2. WI 0.5KM EITHER SIDE OF LINE JOINING POINTS:
   561226N0421827E-561654N0415547E-561352N0420245E-561257N0420428E-
   561234N0420820E-561115N0420847E-561002N0421008E-560827N0421358E-
   560756N0421632E-560821N0421750E-560725N0422642E-560922N0423221E-
   560906N0423405E-561042N0424118E-561651N0425610E-561703N0425717E.
   500M AMSL-700M AMSL.
F) SFC  G) 700M AMSL",GC
"!MRB 01/021 MRB AIRSPACE SEE FDC 1/1155 ZDC FLT RESTRICTIONS TFR
1801181539-PERM",TFR
"M0007/23 NOTAMN 
Q) ZJX/QMNXX/IV/NBO/A/000/999/3207N08112W005 
A) KSAV 
B) 2303102200 
C) 2305011200 
E) ALL MIL ONLY - AIR DOMINANCE CENTER RAMP CLSD TO ALL ACFT DUE TO CONSTRUCTION ACTIVITIES.",C
!MCN 03/021 DQH NAV OWC NDB U/S 2303011447-2309252000EST,NAV
"!FDC 3/5831 ZFW PART 1 OF 2 TX..AIRSPACE SAN ANGELO, TX..TEMPORARY
 FLIGHT
RESTRICTIONS.  
      APRIL 9-14, 2023 LOCAL.  PURSUANT TO 49 USC 40103(B)(3), THE 
FEDERAL AVIATION ADMINISTRATION (FAA) CLASSIFIES THE AIRSPACE 
DEFINED IN THIS NOTAM AS &apos;NTL DEFENSE AIRSPACE&apos;. ANY PERSON WHO 
KNOWINGLY OR WILLFULLY VIOLATES THE RULES CONCERNING OPS IN THIS 
AIRSPACE MAY BE SUBJECT TO CERTAIN CRIMINAL PENALTIES UNDER 49 USC 
40103(B)(3).  PILOTS WHO DO NOT ADHERE TO THE FOLLOWING PROC MAY 
BE INTERCEPTED, DETAINED AND INTERVIEWED BY LAW 
ENFORCEMENT/SECURITY PERSONNEL.   
PURSUANT TO 14 CFR 99.7, SPECIAL SECURITY INSTRUCTIONS, ALL ACFT 
FLT OPS ARE PROHIBITED: WI AN AREA DEFINED AS 5NM RADIUS OF 
311647N1002234W (SJT135007.0) 3500FT MSL-FL180  
EFFECTIVE 2304092000 UTC (1500 LOCAL 04/09/23) UNTIL 2304150400 UTC 
(2300 LOCAL 04/14/23).  



 EXCEPT AS SPECIFIED BELOW AND/OR UNLESS AUTHORIZED
BY ATC:
2304092000-2304150400
END PART 1 OF 2
!FDC 3/5831 ZFW PART 2 OF 2 TX..AIRSPACE SAN ANGELO, TX..TEMPORARY
 FLIGHT
   1. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST
      BE ON A DISCRETE CODE ASSIGNED BY AN AIR TRAFFIC
      CONTROL (ATC) FACILITY.
   2. AIRCRAFT MUST BE SQUAWKING THE DISCRETE CODE AT
      ALL TIMES WHILE IN THE TFR.
   3. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST
      REMAIN IN TWO-WAY RADIO COMMUNICATIONS WITH ATC.
   4. FORT WORTH ARTCC, TELEPHONE 817-858-7503, IS
      THE FAA COORDINATION FACILITY.
 
2304092000-2304150400
END PART 2 OF 2
",TFR
"A1008/23 NOTAMN
Q) LFMM/QFULT/IV/NBO/A /000/999/4544N00505E005
A) LFLL B) 2303090400 C) 2303132200
E) DOUBLE FUEL LOAD MANDATORY FOR &apos;TOTAL ENERGIES AND BP&apos;",F
"!FDC 2/7441 MUT IAP MUSCATINE MUNI, MUSCATINE, IA.
RNAV (GPS) RWY 24, ORIG-A...
ALTERNATE MINIMUMS NA WHEN LOCAL WEATHER NOT AVAILABLE.
2203221207-2403221206EST",W
!MIV 12/087 BWZ NAV VOR/DME 210-235 UNUSABLE 2212151618-2306172111EST,NAV
"!FDC 2/4178 0XA5 SPECIAL 74 RANCH, CAMPBELLTON, TX.
RNAV (GPS) RWY 14, ORIG...
RNAV (GPS) RWY 32, ORIG...
RDO ALTIMETER UNREL. AUTOLAND, HUD TO TOUCHDOWN, ENHANCED FLT VISION SYSTEMS TO TOUCHDOWN NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVE 2021-23-12.
2201190501-2401192323EST",PRO
"O0084/23 NOTAMN
Q) UTAA/QARLC/IV/NBO/E/000/070/3849N05636E052
A) UTAA B) 2303010300 C) 2303311700
D) 01-03 06 07 09 10 13-17 20 23 24 27-31 0300-1700
E) ATS RTE P130 MAMED-ARBAT CLSD.
F) SFC  G) FL070",GC
!GPZ 03/046 GPZ NAV DME 003-022 BEYOND 35NM SFC-4900FT UNUSABLE 2303201459-PERM,NAV
"B0448/23 NOTAMR B6639/22
Q) LIMM/QFUXX/IV/NBO/A/000/999/4411N01204E005
A) LIPK B) 2301261922 C) 2303251700 EST
E) FUEL JET A1 AVBL BY OPERATOR CARBOIL ON REQUEST WITH 24HR PN AT
PHONE NUMBER +393468519276. BFR HR 0800 AND AFTER HR 1700 FUEL JET A1
IS AVBL WITH EXTRA CHARGES
REF AIP AD 2 LIPK 1-2",F
!FTW 03/157 T38 AD AP CLSD TO TRANSIENT EXC PPR 940-453-5256 DLY SS-SR 2303071300-2306041300,APC
"!FDC 3/9534 NFW SID FORT WORTH NAS JRB (CARSWELL FLD), FORT WORTH, TX.
WORTH NINE DEPARTURE...
CORONA TRANSITION NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
CNX VORTAC OUT OF SERVICE. 2304111500-2304180007EST",PRO
"A0052/23 NOTAMR A0019/23
Q) HCSM/QFAHW/IV/NBO/A/000/999/0618N04613E005
A) HCAW
B) 2303060850 C) 2306012359 EST
E) ABDUWAK AD (HCAW) COORDINATES 061045.8N0461135.5E IS CLSD FOR
MAINTENANCE. CURRENTLY ABUDWAK-MOQOR AIRSTRIP (HCMQ) IS IN USE
WITH THE FOLLOWING INFO: AD ARP COORDINATES:
061813.20N0461320.50E,
RWY DIMENSIONS: 1170X18M, RWY DESIGNATION: 02/20,
SURFACE TYPE: LOOSE GRAVEL, DISTANCE FROM TOWN 6.4KM NORTH.",GC
"M1755/23 NOTAMR M1072/23 
Q) ZAN/QXXXX/IV/NBO/A/000/999/6439N14706W005 
A) PAEI 
B) 2303231530 
C) 2304232359 
E) CAC CLSD DUE TO SNOW ACCUMULATION",W
"B0666/23 NOTAMN
Q) WAAF/QWULW/IV/BO/W/000/016/0112S11633E016
A) WAAF B) 2304060000 C) 2306150800
D) DAILY 0000 - 0800
E) UNMANNED AERIAL VEHICLE (UAV) WILL TAKE PLACE WI COORD AS FLW:
010052.78S1162226.62E - 010052.80S1163333.78E - 010430.99S1163951.90E
 - 011032.96S1164117.21E - 
011233.87S1164505.91E - 011614.18S1164606.41E - 012127.16S1164613.36E
 - 012142.36S1163922.16E - 
012502.26S1163926.09E - 012506.53S1163717.35E - 011436.50S1162218.09E
 - 010052.78S1162226.62E
UPPER TERRAIN ELEV 820FT
F) GND G) 750FT AGL",UAV
!LAS 02/145 LAS AD AP CLSD TO NON SKED TRANSIENT GA ACFT EXC PPR 702-261-7775 2303010801-2304020659,APC
!ANB 03/342 EUF NAV TACAN U/S 2303061743-PERM,NAV
!RIU 03/039 E45 AD AP CLSD DLY 1800-0600 2303061800-2303190600,APC
"B0542/23 NOTAMN
Q) WIIF/QWULW/IV/BO/W/000/113/0007S10022E051
A) WIIF B) 2303210200 C) 2306071000
D) DAILY 0200-1000
E) UNMANNED AERIAL VEHICLE (UAV) DRONE ACT WILL TAKE PLACE WI AREA BY 
COORD AS FLW :
SAWAHLUNTO AREA
003411.37S1004051.51E - 003325.33S1004827.06E - 004718.27S1005002.17E
 -
004408.66S1004113.32E - 003411.37S1004051.51E

PAYAKUMBUH AREA
001412.62S1003637.18E - 001259.44S1003741.64E - 001352.47S1003838.45E
 - 
001505.07S1003731.63E - 001412.62S1003637.18E

PASAMAN 1 AREA
003223.90N0995823.74E - 003441.41N1000217.93E - 003135.56N1000421.83E
 - 
002945.96N1000001.09E - 003223.90N0995823.74E

PASAMAN 2 AREA
001929.10N1000242.18E - 002119.39N1000647.26E - 001631.42N1000952.59E
 - 
001435.01N1000509.22E - 001929.10N1000242.18E

TANAH DATAR AND PADANG PANJANG AREA
001522.92S1003006.43E - 002035.17S1005224.66E - 003646.63S1004921.28E
 - 
003547.15S1003812.16E - 004318.18S1002315.05E - 002159.43S1000163.84E
 - 
002129.69S1002648.18E - 001522.92S1003006.43E

UPPER TERRAIN ELEV 9295 FT
RMK: ALL TFC SUBJ ATC CLR
F) GND G) 1968FT AGL",UAV
"!FDC 3/5846 TS07 SPECIAL DRY CREEK, CYPRESS, TX.
RNAV (GPS) RWY 18, AMDT 2A ...
THE RNAV (GPS) RWY 18 AMDT 2 IS SUPERSEDED BY THE RNAV (GPS) RWY 18 AMDT 2A 2304041345-2310051345EST",PRO
!IPT 10/015 69N AD AP CLSD TO TRANSIENT DLY SS-SR 2210041840-2304030643,APC
!MCN 03/226 MUL RWY 14/32 CLSD 2303091200-2303092359,GC
"!FDC 3/3876 LGB IAP LONG BEACH (DAUGHERTY FLD), LONG BEACH, CA.
RNAV (GPS) Z RWY 30, AMDT 4...
CIRCLING CAT C VIS 2 1/4, CAT D VIS 2 1/2. ALTERNATE MINIMUMS: STANDARD - CATEGORY C 800-2 1/4, CATEGORY D 800-2 1/2; NA WHEN LOCAL WEATHER NOT AVAILABLE. CHANGE VDP TO READ: 1.3NM TO RW30.
2303291804-2503291804EST",W
!BNA 01/223 BNA TWY N BTN TWY B AND RWY 02C/20C CLSD 2301112032-2305311400,GC
